root_translateX,root_translateY,root_translateZ,root_quaternionW,root_quaternionX,root_quaternionY,root_quaternionZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
-0.010080357082188128,-0.0031428446527570486,0.7428533434867859,0.9790502076861614,0.012066296651743972,0.20325500631708887,-0.001580418247378528,-0.7401596995088586,0.17043745078712735,0.2137493552048334,0.762832522392273,-0.3750553131103516,-0.16089189052581787,-0.76534373188806,-0.22443355940575693,-0.19922120595823062,0.7539042830467224,-0.3902384340763092,0.18180303275585172,-0.03789904713630676,0.0,0.0,-0.27971386909484863,0.42384719848632807,-0.6923050284385681,0.9836779236793518,0.05462834239006042,-0.026249328628182408,0.08361271023750305,-0.3452072739601135,-0.3206808567047119,0.701815128326416,1.0541892051696775,-0.03723181411623954,-0.04348238185048103,0.014237841591238976,-0.05885212142661019,0.1466741798463386,0.0431808695188992,-0.04531005179149104,-0.15232645976397222,0.03715116273340017
-0.01902101002633572,-0.0014706141082569957,0.7202982306480408,0.970488488500998,0.016103279808401177,0.2406033545908637,-0.0016744629239681945,-0.9172223113600027,0.17315073174328943,0.20502817636424203,0.9328753352165222,-0.4420715868473053,-0.1609443724155426,-0.9514234068392365,-0.24509117746742048,-0.18116130393565555,0.9204068183898925,-0.4522231221199036,0.17776283621788025,-0.043247025460004807,0.0,0.0,-0.3116872608661652,0.45586818456649775,-0.6496420502662659,0.9344569444656371,0.06584252417087555,-0.03336498513817787,0.09766742587089537,-0.3833250403404236,-0.35215044021606445,0.6634635925292969,1.0225764513015747,-0.015652047470211983,-0.0549590028822422,0.004064309876412152,-0.06123043391181872,0.14371123329526217,0.04676440699205608,-0.04427909464095918,-0.14667251537676732,0.038944793369266095
-0.027488574385643005,-9.108101949095726e-06,0.6928226947784424,0.9602681074110915,0.02029206069218275,0.2783368185817944,-0.0014175978804872704,-1.0940358784304873,0.17544754460204648,0.19770221169689134,1.0952773094177246,-0.5110194087028505,-0.16249226033687592,-1.1370174582269992,-0.2684235257561731,-0.16760600281736066,1.0837414264678955,-0.5156036019325256,0.1766013354063034,-0.04811334237456322,0.0,0.0,-0.3465940058231354,0.4927420914173126,-0.6098531484603882,0.8817660808563232,0.08051143586635588,-0.04326457157731056,0.11050537973642348,-0.4207457900047302,-0.38947227597236633,0.6272963881492615,0.9926518201828003,0.0033645706716924906,-0.06745612621307373,-0.005116072483360767,-0.06279829674799785,0.1410631321067083,0.04928867849768798,-0.04412264425480584,-0.14077283653869788,0.04028967586597605
-0.03460736945271492,0.0011609923094511032,0.6621599793434143,0.9484545836595584,0.0238283653956682,0.3160154749766159,-0.0005755979918985475,-1.27444153651919,0.17753234169359966,0.18819122109324493,1.2568392753601074,-0.5736799836158752,-0.16279901564121246,-1.3211396284749901,-0.29151620709078685,-0.15776831582756778,1.2442511320114136,-0.5761095285415649,0.17592932283878326,-0.05167168006300926,0.0,0.0,-0.386039912700653,0.5327461361885071,-0.5733910202980042,0.8312299847602845,0.0966384783387184,-0.056766372174024575,0.12593305110931396,-0.4624157845973969,-0.4306599795818329,0.5930518507957457,0.9692955613136292,0.016899660229682922,-0.08054831624031066,-0.013790732249617577,-0.06271349119785025,0.13856341377955347,0.052949555988030104,-0.044000641004457365,-0.13409918692141887,0.04258888138909776
-0.03999597579240799,0.0014588590711355207,0.6306083798408508,0.9355005991110438,0.026224037451454494,0.3523505764977701,-1.2818428607298904e-05,-1.4513449787690675,0.18063744388315928,0.17554754041203235,1.410866618156433,-0.6247377991676331,-0.16379627585411072,-1.4977599679381215,-0.31086575055008536,-0.14827633123239592,1.3940958976745603,-0.6294155120849608,0.17803090810775757,-0.05345683917403221,0.0,0.0,-0.42808273434638977,0.5751639604568481,-0.537307858467102,0.788335382938385,0.11055666208267212,-0.07284163683652876,0.14807678759098053,-0.5063172578811646,-0.47515717148780817,0.5621515512466431,0.9560893177986144,0.024987710639834404,-0.09410228580236435,-0.022932432591915127,-0.061441445447927755,0.1362700362245198,0.05807370156122427,-0.043576672394790565,-0.12871469109105504,0.04614116303420121
-0.04356823116540909,0.0013331444934010504,0.600230872631073,0.9234689995069343,0.026362454400567285,0.38276595540630726,-0.0005013277737994524,-1.6075796880975917,0.18942048359668973,0.16099781483064424,1.5500069856643677,-0.6690457463264465,-0.16632957756519315,-1.652152016841237,-0.32197061796932847,-0.13701796419844803,1.529120683670044,-0.6743758320808411,0.18393640220165247,-0.05095929279923439,0.0,0.0,-0.4727381467819214,0.6154950261116028,-0.5028908848762512,0.771270751953125,0.111421599984169,-0.09071028977632521,0.17786695063114166,-0.5490634441375732,-0.5178487896919249,0.536207377910614,0.9578890800476073,0.02960543148219585,-0.10953015834093092,-0.02973923273384571,-0.059761790714254026,0.1345659280949572,0.06314226227032158,-0.04341037179445026,-0.12570211053383326,0.050563765649096426
-0.04490552842617034,0.0006629759445786476,0.5728338956832886,0.9155384606027783,0.024348513101160082,0.4014846911923483,-0.0025533908909694722,-1.7261950400938433,0.2062919691999916,0.14312188713373142,1.6689622402191162,-0.7108983993530273,-0.16939273476600647,-1.7653419048139058,-0.32606024627715535,-0.1202095718771713,1.6462690830230713,-0.7125664949417113,0.19355812668800357,-0.0445563830435276,0.0,0.0,-0.5212555527687073,0.6472585201263428,-0.47293102741241455,0.7954683303833008,0.0947921946644783,-0.10526058077812193,0.21772600710392,-0.5855069756507874,-0.5516906976699829,0.5183494091033936,0.9838650226593016,0.032518502324819565,-0.12215197086334229,-0.02858341857790947,-0.05665892083323613,0.134308854952946,0.06646315718647,-0.04444859818868922,-0.12739982254433543,0.05443120560847576
-0.04468733817338944,-0.0004165414720773697,0.5506560802459717,0.912399314350797,0.0214484490730147,0.4087136013245951,-0.0045439296690888975,-1.8009999275727564,0.22521534153656764,0.12570124240310765,1.76380717754364,-0.7483361363410949,-0.1703946888446808,-1.8339654337358695,-0.3263589300671763,-0.10290920867377917,1.7390735149383545,-0.7449163794517517,0.20394043624401087,-0.03771897777915001,0.0,0.0,-0.5704284310340881,0.6719086170196533,-0.45583817362785334,0.8408128023147582,0.0707121193408966,-0.11365639418363573,0.2584788501262665,-0.6168314218521118,-0.5793635249137878,0.5069478154182434,1.0200512409210205,0.03106708824634552,-0.12983007729053497,-0.018562857061624527,-0.054203624208192976,0.13440069914665356,0.06823719643975663,-0.04574043798308082,-0.13121484651380413,0.05683847477021004
-0.04285963997244834,-0.0013242014683783054,0.5363310575485228,0.912973935799553,0.019230837572822852,0.40752878664316317,-0.005390314839848896,-1.8338282516928999,0.23752588576606004,0.11162397771661736,1.827674865722656,-0.7759049534797667,-0.17036515474319458,-1.8605699392103792,-0.32783946668434094,-0.0967595217153927,1.8005640506744385,-0.7734636664390565,0.21093696355819705,-0.034837208688259125,0.0,0.0,-0.6181922554969788,0.7001352310180664,-0.46298235654830927,0.8702714443206787,0.05985336378216744,-0.11645402759313583,0.2881717085838318,-0.6417382955551147,-0.6072097420692444,0.49345123767852783,1.0415444374084473,0.0309116393327713,-0.1366013139486313,-0.006295873783528805,-0.052442077362063674,0.13483512045770657,0.06929377559677849,-0.045624276353100415,-0.1322395164988962,0.057840478857550136
-0.03988633677363396,-0.002505870070308447,0.5312600135803223,0.916781685167889,0.01761919560857435,0.39897206238984884,-0.004711594127579681,-1.8215666051478094,0.24205160251431002,0.10363940035148256,1.8578659296035769,-0.794191837310791,-0.1708209067583084,-1.842861749060215,-0.3302528617567795,-0.10414776284937344,1.8274412155151367,-0.7980735898017883,0.21347439289093015,-0.03522983938455582,0.0,0.0,-0.6684053540229796,0.7451651692390442,-0.5072339177131653,0.8653479218482971,0.08152517676353455,-0.11349134892225264,0.30316540598869324,-0.6574872136116028,-0.6409436464309692,0.47460824251174927,1.0376007556915283,0.03379342332482337,-0.14560741186141968,0.007828790694475174,-0.05279036467410699,0.13456746262091002,0.0696805232197959,-0.0450517889500242,-0.13032894499402942,0.057395644567073564
