root_translateX,root_translateY,root_translateZ,root_quaternionW,root_quaternionX,root_quaternionY,root_quaternionZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_foot_height,right_foot_height
-0.010080357082188128,-0.0031428446527570486,0.7428533434867859,0.9981061220169068,0.015432976186275482,0.05953046679496765,-0.005507409106940031,-0.4479465782642365,0.21662859618663788,0.1599673330783844,0.762832522392273,-0.3750553131103516,-0.16089189052581787,-0.4708058536052704,-0.27943480014801025,-0.12244800478219985,0.7539042830467224,-0.3902384340763092,0.18180303275585172,-0.03789904713630676,-0.01933981664478779,0.2897619307041168,-0.27971386909484863,0.42384719848632807,-0.6923050284385681,0.9836779236793518,0.05462834239006042,-0.026249328628182408,0.08361271023750305,-0.3452072739601135,-0.3206808567047119,0.701815128326416,1.0541892051696775,-0.03723181411623954,-0.04348238185048103,0.014237841591238976,0.040631122722165444,0.033739740440559475
-0.01902101002633572,-0.0014706141082569957,0.7202982306480408,0.997066020965576,0.015475856140255928,0.07550840824842453,-0.005589672829955816,-0.5803411006927489,0.230729416012764,0.13934198021888733,0.9328753352165222,-0.4420715868473053,-0.1609443724155426,-0.6072002053260803,-0.2906321585178375,-0.08665605634450912,0.9204068183898925,-0.4522231221199036,0.17776283621788025,-0.043247025460004807,-0.014983742497861384,0.3345845937728882,-0.3116872608661652,0.45586818456649775,-0.6496420502662659,0.9344569444656371,0.06584252417087555,-0.03336498513817787,0.09766742587089537,-0.3833250403404236,-0.35215044021606445,0.6634635925292969,1.0225764513015747,-0.015652047470211983,-0.0549590028822422,0.004064309876412152,0.04056589598141472,0.03388883170298598
-0.027488574385643005,-9.108101949095726e-06,0.6928226947784424,0.9954118132591248,0.015332954004406927,0.09430475533008575,-0.0048545412719249725,-0.7164537906646729,0.244106650352478,0.11994627118110655,1.0952773094177246,-0.5110194087028505,-0.16249226033687592,-0.7471010684967042,-0.30200186371803284,-0.05476059392094612,1.0837414264678955,-0.5156036019325256,0.1766013354063034,-0.04811334237456322,-0.009610168635845184,0.37533935904502874,-0.3465940058231354,0.4927420914173126,-0.6098531484603882,0.8817660808563232,0.08051143586635588,-0.04326457157731056,0.11050537973642348,-0.4207457900047302,-0.38947227597236633,0.6272963881492615,0.9926518201828003,0.0033645706716924906,-0.06745612621307373,-0.005116072483360767,0.03879300343926202,0.0330267358531528
-0.03460736945271492,0.0011609923094511032,0.6621599793434143,0.9932634234428404,0.014886047691106796,0.11463332176208496,-0.0031214228365570302,-0.8580158948898315,0.2549166679382324,0.09838055074214937,1.2568392753601074,-0.5736799836158752,-0.16279901564121246,-0.887991726398468,-0.31252664327621454,-0.026204073801636692,1.2442511320114136,-0.5761095285415649,0.17592932283878326,-0.05167168006300926,-0.004051710944622755,0.4137566685676575,-0.386039912700653,0.5327461361885071,-0.5733910202980042,0.8312299847602845,0.0966384783387184,-0.056766372174024575,0.12593305110931396,-0.4624157845973969,-0.4306599795818329,0.5930518507957457,0.9692955613136292,0.016899660229682922,-0.08054831624031066,-0.013790732249617577,0.03766565397942177,0.032375029852612744
-0.03999597579240799,0.0014588590711355207,0.6306083798408508,0.9909256100654602,0.014205135405063627,0.13322800397872925,-0.001599762006662786,-0.9935929179191587,0.2625739574432373,0.07308793067932129,1.410866618156433,-0.6247377991676331,-0.16379627585411072,-1.0202021598815916,-0.31965312361717224,0.0023358401376754045,1.3940958976745603,-0.6294155120849608,0.17803090810775757,-0.05345683917403221,0.00024488021153956646,0.45368155837059027,-0.42808273434638977,0.5751639604568481,-0.537307858467102,0.788335382938385,0.11055666208267212,-0.07284163683652876,0.14807678759098053,-0.5063172578811646,-0.47515717148780817,0.5621515512466431,0.9560893177986144,0.024987710639834404,-0.09410228580236435,-0.022932432591915127,0.0378623199412315,0.03220760260042027
-0.04356823116540909,0.0013331444934010504,0.600230872631073,0.9891377687454224,0.012884861789643764,0.1463652402162552,-0.00134040554985404,-1.1078848838806152,0.26915815472602844,0.04435509443283081,1.5500069856643677,-0.6690457463264465,-0.16632957756519315,-1.1322951316833496,-0.3205651044845581,0.029860239475965496,1.529120683670044,-0.6743758320808411,0.18393640220165247,-0.05095929279923439,0.002717973431572318,0.4926864802837372,-0.4727381467819214,0.6154950261116028,-0.5028908848762512,0.771270751953125,0.111421599984169,-0.09071028977632521,0.17786695063114166,-0.5490634441375732,-0.5178487896919249,0.536207377910614,0.9578890800476073,0.02960543148219585,-0.10953015834093092,-0.02973923273384571,0.03869120472251861,0.0326358221929894
-0.04490552842617034,0.0006629759445786476,0.5728338956832886,0.9877793192863464,0.01063951291143894,0.15546433627605438,-0.0026200525462627407,-1.2002607583999632,0.2756934762001037,0.013461442664265633,1.6689622402191162,-0.7108983993530273,-0.16939273476600647,-1.2221460342407227,-0.3152942657470703,0.0536416620016098,1.6462690830230713,-0.7125664949417113,0.19355812668800357,-0.0445563830435276,0.004788796417415142,0.514947235584259,-0.5212555527687073,0.6472585201263428,-0.47293102741241455,0.7954683303833008,0.0947921946644783,-0.10526058077812193,0.21772600710392,-0.5855069756507874,-0.5516906976699829,0.5183494091033936,0.9838650226593016,0.032518502324819565,-0.12215197086334229,-0.02858341857790947,0.039563912133489317,0.03378181480626949
-0.04468733817338944,-0.0004165414720773697,0.5506560802459717,0.9872230887413026,0.00858402717858553,0.15944691002368927,-0.004255305044353008,-1.2637646198272705,0.2808005213737488,-0.01337640918791294,1.76380717754364,-0.7483361363410949,-0.1703946888446808,-1.2834081649780271,-0.30911359190940857,0.07169310003519058,1.7390735149383545,-0.7449163794517517,0.20394043624401087,-0.03771897777915001,0.00535602169111371,0.5225876569747925,-0.5704284310340881,0.6719086170196533,-0.45583817362785334,0.8408128023147582,0.0707121193408966,-0.11365639418363573,0.2584788501262665,-0.6168314218521118,-0.5793635249137878,0.5069478154182434,1.0200512409210205,0.03106708824634552,-0.12983007729053497,-0.018562857061624527,0.04067342214197617,0.034983368199277526
-0.04285963997244834,-0.0013242014683783054,0.5363310575485228,0.9874703288078307,0.0069613074883818635,0.15742908418178558,-0.0048964801244437695,-1.2931056022644043,0.28269970417022705,-0.03210074082016945,1.827674865722656,-0.7759049534797667,-0.17036515474319458,-1.308502197265625,-0.30881041288375854,0.07872598618268967,1.8005640506744385,-0.7734636664390565,0.21093696355819705,-0.034837208688259125,0.005110980477184056,0.5239744782447815,-0.6181922554969788,0.7001352310180664,-0.46298235654830927,0.8702714443206787,0.05985336378216744,-0.11645402759313583,0.2881717085838318,-0.6417382955551147,-0.6072097420692444,0.49345123767852783,1.0415444374084473,0.0309116393327713,-0.1366013139486313,-0.006295873783528805,0.04200776887839239,0.0358983568379532
-0.03988633677363396,-0.002505870070308447,0.5312600135803223,0.9887057542800904,0.005393866449594498,0.1496392786502838,-0.003798470366746187,-1.2832022905349731,0.2830217480659485,-0.04077563434839249,1.8578659296035769,-0.794191837310791,-0.1708209067583084,-1.2930480241775513,-0.3144356906414032,0.07265375554561616,1.8274412155151367,-0.7980735898017883,0.21347439289093015,-0.03522983938455582,0.00536928279325366,0.5210261344909668,-0.6684053540229796,0.7451651692390442,-0.5072339177131653,0.8653479218482971,0.08152517676353455,-0.11349134892225264,0.30316540598869324,-0.6574872136116028,-0.6409436464309692,0.47460824251174927,1.0376007556915283,0.03379342332482337,-0.14560741186141968,0.007828790694475174,0.04342072613548113,0.03639691029904835
